param fP :=
PV1NM 1W 7241 0.0494
PV1NM 1W 7242 0.0
PV1NM 1W 7243 0.0
PV1NM 1W 7244 0.0
PV1NM 1W 7245 0.0
PV1NM 1W 7246 0.0
PV1NM 1W 7247 0.0
PV1NM 1W 7248 0.0
PV1NM 1W 7249 0.0
PV1NM 1W 7250 0.0
PV1NM 1W 7251 0.0
PV1NM 1W 7252 0.0
PV1NM 1W 7253 0.0
PV1NM 1W 7254 0.0
PV1NM 1W 7255 0.0
PV1NM 1W 7256 0.1463
PV1NM 1W 7257 0.3321
PV1NM 1W 7258 0.4749
PV1NM 1W 7259 0.5642
PV1NM 1W 7260 0.6009
PV1NM 1W 7261 0.5758
PV1NM 1W 7262 0.5003
PV1NM 1W 7263 0.3842
PV1NM 1W 7264 0.2202
PV1NM 1W 7265 0.0505
PV1NM 1W 7266 0.0
PV1NM 1W 7267 0.0
PV1NM 1W 7268 0.0
PV1NM 1W 7269 0.0
PV1NM 1W 7270 0.0
PV1NM 1W 7271 0.0
PV1NM 1W 7272 0.0
PV1NM 1W 7273 0.0
PV1NM 1W 7274 0.0
PV1NM 1W 7275 0.0
PV1NM 1W 7276 0.0
PV1NM 1W 7277 0.0
PV1NM 1W 7278 0.0
PV1NM 1W 7279 0.0
PV1NM 1W 7280 0.1409
PV1NM 1W 7281 0.3202
PV1NM 1W 7282 0.4524
PV1NM 1W 7283 0.5219
PV1NM 1W 7284 0.5528
PV1NM 1W 7285 0.5352
PV1NM 1W 7286 0.3892
PV1NM 1W 7287 0.3482
PV1NM 1W 7288 0.1795
PV1NM 1W 7289 0.039
PV1NM 1W 7290 0.0
PV1NM 1W 7291 0.0
PV1NM 1W 7292 0.0
PV1NM 1W 7293 0.0
PV1NM 1W 7294 0.0
PV1NM 1W 7295 0.0
PV1NM 1W 7296 0.0
PV1NM 1W 7297 0.0
PV1NM 1W 7298 0.0
PV1NM 1W 7299 0.0
PV1NM 1W 7300 0.0
PV1NM 1W 7301 0.0
PV1NM 1W 7302 0.0
PV1NM 1W 7303 0.0
PV1NM 1W 7304 0.0943
PV1NM 1W 7305 0.3321
PV1NM 1W 7306 0.3761
PV1NM 1W 7307 0.571
PV1NM 1W 7308 0.6068
PV1NM 1W 7309 0.5868
PV1NM 1W 7310 0.4808
PV1NM 1W 7311 0.3453
PV1NM 1W 7312 0.1905
PV1NM 1W 7313 0.0401
PV1NM 1W 7314 0.0
PV1NM 1W 7315 0.0
PV1NM 1W 7316 0.0
PV1NM 1W 7317 0.0
PV1NM 1W 7318 0.0
PV1NM 1W 7319 0.0
PV1NM 1W 7320 0.0
PV1NM 1W 7321 0.0
PV1NM 1W 7322 0.0
PV1NM 1W 7323 0.0
PV1NM 1W 7324 0.0
PV1NM 1W 7325 0.0
PV1NM 1W 7326 0.0
PV1NM 1W 7327 0.0
PV1NM 1W 7328 0.008
PV1NM 1W 7329 0.0264
PV1NM 1W 7330 0.0362
PV1NM 1W 7331 0.0726
PV1NM 1W 7332 0.1094
PV1NM 1W 7333 0.1468
PV1NM 1W 7334 0.2606
PV1NM 1W 7335 0.1246
PV1NM 1W 7336 0.046
PV1NM 1W 7337 0.0431
PV1NM 1W 7338 0.0
PV1NM 1W 7339 0.0
PV1NM 1W 7340 0.0
PV1NM 1W 7341 0.0
PV1NM 1W 7342 0.0
PV1NM 1W 7343 0.0
PV1NM 1W 7344 0.0
PV1NM 1W 7345 0.0
PV1NM 1W 7346 0.0
PV1NM 1W 7347 0.0
PV1NM 1W 7348 0.0
PV1NM 1W 7349 0.0
PV1NM 1W 7350 0.0
PV1NM 1W 7351 0.0
PV1NM 1W 7352 0.0873
PV1NM 1W 7353 0.3191
PV1NM 1W 7354 0.4586
PV1NM 1W 7355 0.5508
PV1NM 1W 7356 0.5885
PV1NM 1W 7357 0.5685
PV1NM 1W 7358 0.4972
PV1NM 1W 7359 0.3723
PV1NM 1W 7360 0.1518
PV1NM 1W 7361 0.0273
PV1NM 1W 7362 0.0
PV1NM 1W 7363 0.0
PV1NM 1W 7364 0.0
PV1NM 1W 7365 0.0
PV1NM 1W 7366 0.0
PV1NM 1W 7367 0.0
PV1NM 1W 7368 0.0
PV1NM 1W 7369 0.0
PV1NM 1W 7370 0.0
PV1NM 1W 7371 0.0
PV1NM 1W 7372 0.0
PV1NM 1W 7373 0.0
PV1NM 1W 7374 0.0
PV1NM 1W 7375 0.0
PV1NM 1W 7376 0.1307
PV1NM 1W 7377 0.3152
PV1NM 1W 7378 0.4546
PV1NM 1W 7379 0.5382
PV1NM 1W 7380 0.5668
PV1NM 1W 7381 0.5492
PV1NM 1W 7382 0.4811
PV1NM 1W 7383 0.3658
PV1NM 1W 7384 0.2043
PV1NM 1W 7385 0.0424
PV1NM 1W 7386 0.0
PV1NM 1W 7387 0.0
PV1NM 1W 7388 0.0
PV1NM 1W 7389 0.0
PV1NM 1W 7390 0.0
PV1NM 1W 7391 0.0
PV1NM 1W 7392 0.0
PV1NM 1W 7393 0.0
PV1NM 1W 7394 0.0
PV1NM 1W 7395 0.0
PV1NM 1W 7396 0.0
PV1NM 1W 7397 0.0
PV1NM 1W 7398 0.0
PV1NM 1W 7399 0.0
PV1NM 1W 7400 0.0863
PV1NM 1W 7401 0.2023
PV1NM 1W 7402 0.3786
PV1NM 1W 7403 0.5356
PV1NM 1W 7404 0.562
PV1NM 1W 7405 0.5401
PV1NM 1W 7406 0.4664
PV1NM 1W 7407 0.2907
PV1NM 1W 7408 0.1855
PV1NM 1W 7409 0.0327
PV1NM 1W 7410 0.0
PV1NM 1W 7411 0.0
PV1NM 1W 7412 0.0
PV1NM 1W 7413 0.0
PV1NM 1W 7414 0.0
PV1NM 1W 7415 0.0
PV1NM 1W 7416 0.0
PV1NM 1W 7417 0.0
PV1NM 1W 7418 0.0
PV1NM 1W 7419 0.0
PV1NM 1W 7420 0.0
PV1NM 1W 7421 0.0
PV1NM 1W 7422 0.0
PV1NM 1W 7423 0.0
PV1NM 1W 7424 0.1084
PV1NM 1W 7425 0.2852
PV1NM 1W 7426 0.3614
PV1NM 1W 7427 0.539
PV1NM 1W 7428 0.5761
PV1NM 1W 7429 0.5555
PV1NM 1W 7430 0.4846
PV1NM 1W 7431 0.3603
PV1NM 1W 7432 0.1951
PV1NM 1W 7433 0.0357
PV1NM 1W 7434 0.0
PV1NM 1W 7435 0.0
PV1NM 1W 7436 0.0
PV1NM 1W 7437 0.0
PV1NM 1W 7438 0.0
PV1NM 1W 7439 0.0
PV1NM 1W 7440 0.0
PV1NM 1W 7441 0.0
PV1NM 1W 7442 0.0
PV1NM 1W 7443 0.0
PV1NM 1W 7444 0.0
PV1NM 1W 7445 0.0
PV1NM 1W 7446 0.0
PV1NM 1W 7447 0.0
PV1NM 1W 7448 0.024
PV1NM 1W 7449 0.1485
PV1NM 1W 7450 0.1294
PV1NM 1W 7451 0.403
PV1NM 1W 7452 0.2789
PV1NM 1W 7453 0.4297
PV1NM 1W 7454 0.4509
PV1NM 1W 7455 0.3278
PV1NM 1W 7456 0.1717
PV1NM 1W 7457 0.0265
PV1NM 1W 7458 0.0
PV1NM 1W 7459 0.0
PV1NM 1W 7460 0.0
PV1NM 1W 7461 0.0
PV1NM 1W 7462 0.0
PV1NM 1W 7463 0.0
PV1NM 1W 7464 0.0
PV1NM 1W 7465 0.0
PV1NM 1W 7466 0.0
PV1NM 1W 7467 0.0
PV1NM 1W 7468 0.0
PV1NM 1W 7469 0.0
PV1NM 1W 7470 0.0
PV1NM 1W 7471 0.0
PV1NM 1W 7472 0.034
PV1NM 1W 7473 0.2504
PV1NM 1W 7474 0.3284
PV1NM 1W 7475 0.4352
PV1NM 1W 7476 0.4037
PV1NM 1W 7477 0.512
PV1NM 1W 7478 0.487
PV1NM 1W 7479 0.3597
PV1NM 1W 7480 0.1352
PV1NM 1W 7481 0.0317
PV1NM 1W 7482 0.0
PV1NM 1W 7483 0.0
PV1NM 1W 7484 0.0
PV1NM 1W 7485 0.0
PV1NM 1W 7486 0.0
PV1NM 1W 7487 0.0
PV1NM 1W 7488 0.0
PV1NM 1W 7489 0.0
PV1NM 1W 7490 0.0
PV1NM 1W 7491 0.0
PV1NM 1W 7492 0.0
PV1NM 1W 7493 0.0
PV1NM 1W 7494 0.0
PV1NM 1W 7495 0.0
PV1NM 1W 7496 0.0841
PV1NM 1W 7497 0.2355
PV1NM 1W 7498 0.4331
PV1NM 1W 7499 0.5198
PV1NM 1W 7500 0.4918
PV1NM 1W 7501 0.4756
PV1NM 1W 7502 0.452
PV1NM 1W 7503 0.337
PV1NM 1W 7504 0.1772
PV1NM 1W 7505 0.0253
PV1NM 1W 7506 0.0
PV1NM 1W 7507 0.0
PV1NM 1W 7508 0.0
PV1NM 1W 7509 0.0
PV1NM 1W 7510 0.0
PV1NM 1W 7511 0.0
PV1NM 1W 7512 0.0
PV1NM 1W 7513 0.0
PV1NM 1W 7514 0.0
PV1NM 1W 7515 0.0
PV1NM 1W 7516 0.0
PV1NM 1W 7517 0.0
PV1NM 1W 7518 0.0
PV1NM 1W 7519 0.0
PV1NM 1W 7520 0.0209
PV1NM 1W 7521 0.2283
PV1NM 1W 7522 0.335
PV1NM 1W 7523 0.4319
PV1NM 1W 7524 0.5436
PV1NM 1W 7525 0.4025
PV1NM 1W 7526 0.4078
PV1NM 1W 7527 0.2373
PV1NM 1W 7528 0.1708
PV1NM 1W 7529 0.0119
PV1NM 1W 7530 0.0
PV1NM 1W 7531 0.0
PV1NM 1W 7532 0.0
PV1NM 1W 7533 0.0
PV1NM 1W 7534 0.0
PV1NM 1W 7535 0.0
PV1NM 1W 7536 0.0
PV1NM 1W 7537 0.0
PV1NM 1W 7538 0.0
PV1NM 1W 7539 0.0
PV1NM 1W 7540 0.0
PV1NM 1W 7541 0.0
PV1NM 1W 7542 0.0
PV1NM 1W 7543 0.0
PV1NM 1W 7544 0.0707
PV1NM 1W 7545 0.1235
PV1NM 1W 7546 0.1129
PV1NM 1W 7547 0.306
PV1NM 1W 7548 0.3616
PV1NM 1W 7549 0.51
PV1NM 1W 7550 0.438
PV1NM 1W 7551 0.3177
PV1NM 1W 7552 0.1292
PV1NM 1W 7553 0.0066
PV1NM 1W 7554 0.0
PV1NM 1W 7555 0.0
PV1NM 1W 7556 0.0
PV1NM 1W 7557 0.0
PV1NM 1W 7558 0.0
PV1NM 1W 7559 0.0
PV1NM 1W 7560 0.0
PV1NM 1W 7561 0.0
PV1NM 1W 7562 0.0
PV1NM 1W 7563 0.0
PV1NM 1W 7564 0.0
PV1NM 1W 7565 0.0
PV1NM 1W 7566 0.0
PV1NM 1W 7567 0.0
PV1NM 1W 7568 0.003
PV1NM 1W 7569 0.0244
PV1NM 1W 7570 0.2799
PV1NM 1W 7571 0.3971
PV1NM 1W 7572 0.5247
PV1NM 1W 7573 0.5054
PV1NM 1W 7574 0.431
PV1NM 1W 7575 0.3121
PV1NM 1W 7576 0.1428
PV1NM 1W 7577 0.0065
PV1NM 1W 7578 0.0
PV1NM 1W 7579 0.0
PV1NM 1W 7580 0.0
PV1NM 1W 7581 0.0
PV1NM 1W 7582 0.0
PV1NM 1W 7583 0.0
PV1NM 1W 7584 0.0
PV1NM 1W 7585 0.0
PV1NM 1W 7586 0.0
PV1NM 1W 7587 0.0
PV1NM 1W 7588 0.0
PV1NM 1W 7589 0.0
PV1NM 1W 7590 0.0
PV1NM 1W 7591 0.0
PV1NM 1W 7592 0.0005
PV1NM 1W 7593 0.0163
PV1NM 1W 7594 0.0502
PV1NM 1W 7595 0.0463
PV1NM 1W 7596 0.0927
PV1NM 1W 7597 0.0987
PV1NM 1W 7598 0.047
PV1NM 1W 7599 0.0734
PV1NM 1W 7600 0.0172
PV1NM 1W 7601 0.0
PV1NM 1W 7602 0.0
PV1NM 1W 7603 0.0
PV1NM 1W 7604 0.0
PV1NM 1W 7605 0.0
PV1NM 1W 7606 0.0
PV1NM 1W 7607 0.0
PV1NM 1W 7608 0.0
PV1NM 1W 7609 0.0
PV1NM 1W 7610 0.0
PV1NM 1W 7611 0.0
PV1NM 1W 7612 0.0
PV1NM 1W 7613 0.0
PV1NM 1W 7614 0.0
PV1NM 1W 7615 0.0
PV1NM 1W 7616 0.0931
PV1NM 1W 7617 0.0479
PV1NM 1W 7618 0.1694
PV1NM 1W 7619 0.2499
PV1NM 1W 7620 0.3557
PV1NM 1W 7621 0.4118
PV1NM 1W 7622 0.3596
PV1NM 1W 7623 0.1513
PV1NM 1W 7624 0.1554
PV1NM 1W 7625 0.0033
PV1NM 1W 7626 0.0
PV1NM 1W 7627 0.0
PV1NM 1W 7628 0.0
PV1NM 1W 7629 0.0
PV1NM 1W 7630 0.0
PV1NM 1W 7631 0.0
PV1NM 1W 7632 0.0
PV1NM 1W 7633 0.0
PV1NM 1W 7634 0.0
PV1NM 1W 7635 0.0
PV1NM 1W 7636 0.0
PV1NM 1W 7637 0.0
PV1NM 1W 7638 0.0
PV1NM 1W 7639 0.0
PV1NM 1W 7640 0.0006
PV1NM 1W 7641 0.2774
PV1NM 1W 7642 0.4394
PV1NM 1W 7643 0.5412
PV1NM 1W 7644 0.583
PV1NM 1W 7645 0.5673
PV1NM 1W 7646 0.4937
PV1NM 1W 7647 0.3593
PV1NM 1W 7648 0.1809
PV1NM 1W 7649 0.0
PV1NM 1W 7650 0.0
PV1NM 1W 7651 0.0
PV1NM 1W 7652 0.0
PV1NM 1W 7653 0.0
PV1NM 1W 7654 0.0
PV1NM 1W 7655 0.0
PV1NM 1W 7656 0.0
PV1NM 1W 7657 0.0
PV1NM 1W 7658 0.0
PV1NM 1W 7659 0.0
PV1NM 1W 7660 0.0
PV1NM 1W 7661 0.0
PV1NM 1W 7662 0.0
PV1NM 1W 7663 0.0
PV1NM 1W 7664 0.0053
PV1NM 1W 7665 0.0248
PV1NM 1W 7666 0.0466
PV1NM 1W 7667 0.1382
PV1NM 1W 7668 0.1461
PV1NM 1W 7669 0.0954
PV1NM 1W 7670 0.5003
PV1NM 1W 7671 0.0551
PV1NM 1W 7672 0.0319
PV1NM 1W 7673 0.0
PV1NM 1W 7674 0.0
PV1NM 1W 7675 0.0
PV1NM 1W 7676 0.0
PV1NM 1W 7677 0.0
PV1NM 1W 7678 0.0
PV1NM 1W 7679 0.0
PV1NM 1W 7680 0.0
PV1NM 1W 7681 0.0
PV1NM 1W 7682 0.0
PV1NM 1W 7683 0.0
PV1NM 1W 7684 0.0
PV1NM 1W 7685 0.0
PV1NM 1W 7686 0.0
PV1NM 1W 7687 0.0
PV1NM 1W 7688 0.0079
PV1NM 1W 7689 0.0474
PV1NM 1W 7690 0.0622
PV1NM 1W 7691 0.1048
PV1NM 1W 7692 0.3086
PV1NM 1W 7693 0.5328
PV1NM 1W 7694 0.1609
PV1NM 1W 7695 0.3467
PV1NM 1W 7696 0.1756
PV1NM 1W 7697 0.0
PV1NM 1W 7698 0.0
PV1NM 1W 7699 0.0
PV1NM 1W 7700 0.0
PV1NM 1W 7701 0.0
PV1NM 1W 7702 0.0
PV1NM 1W 7703 0.0
PV1NM 1W 7704 0.0
PV1NM 1W 7705 0.0
PV1NM 1W 7706 0.0
PV1NM 1W 7707 0.0
PV1NM 1W 7708 0.0
PV1NM 1W 7709 0.0
PV1NM 1W 7710 0.0
PV1NM 1W 7711 0.0
PV1NM 1W 7712 0.0232
PV1NM 1W 7713 0.1346
PV1NM 1W 7714 0.241
PV1NM 1W 7715 0.5294
PV1NM 1W 7716 0.5632
PV1NM 1W 7717 0.5442
PV1NM 1W 7718 0.472
PV1NM 1W 7719 0.3457
PV1NM 1W 7720 0.1754
PV1NM 1W 7721 0.0
PV1NM 1W 7722 0.0
PV1NM 1W 7723 0.0
PV1NM 1W 7724 0.0
PV1NM 1W 7725 0.0
PV1NM 1W 7726 0.0
PV1NM 1W 7727 0.0
PV1NM 1W 7728 0.0
PV1NM 1W 7729 0.0
PV1NM 1W 7730 0.0
PV1NM 1W 7731 0.0
PV1NM 1W 7732 0.0
PV1NM 1W 7733 0.0
PV1NM 1W 7734 0.0
PV1NM 1W 7735 0.0
PV1NM 1W 7736 0.034
PV1NM 1W 7737 0.1699
PV1NM 1W 7738 0.2778
PV1NM 1W 7739 0.5279
PV1NM 1W 7740 0.5617
PV1NM 1W 7741 0.5447
PV1NM 1W 7742 0.4665
PV1NM 1W 7743 0.3364
PV1NM 1W 7744 0.169
PV1NM 1W 7745 0.0
PV1NM 1W 7746 0.0
PV1NM 1W 7747 0.0
PV1NM 1W 7748 0.0
PV1NM 1W 7749 0.0
PV1NM 1W 7750 0.0
PV1NM 1W 7751 0.0
PV1NM 1W 7752 0.0
PV1NM 1W 7753 0.0
PV1NM 1W 7754 0.0
PV1NM 1W 7755 0.0
PV1NM 1W 7756 0.0
PV1NM 1W 7757 0.0
PV1NM 1W 7758 0.0
PV1NM 1W 7759 0.0
PV1NM 1W 7760 0.0582
PV1NM 1W 7761 0.199
PV1NM 1W 7762 0.3034
PV1NM 1W 7763 0.5174
PV1NM 1W 7764 0.5396
PV1NM 1W 7765 0.5213
PV1NM 1W 7766 0.4568
PV1NM 1W 7767 0.3358
PV1NM 1W 7768 0.1682
PV1NM 1W 7769 0.0
PV1NM 1W 7770 0.0
PV1NM 1W 7771 0.0
PV1NM 1W 7772 0.0
PV1NM 1W 7773 0.0
PV1NM 1W 7774 0.0
PV1NM 1W 7775 0.0
PV1NM 1W 7776 0.0
PV1NM 1W 7777 0.0
PV1NM 1W 7778 0.0
PV1NM 1W 7779 0.0
PV1NM 1W 7780 0.0
PV1NM 1W 7781 0.0
PV1NM 1W 7782 0.0
PV1NM 1W 7783 0.0
PV1NM 1W 7784 0.0225
PV1NM 1W 7785 0.0471
PV1NM 1W 7786 0.082
PV1NM 1W 7787 0.2861
PV1NM 1W 7788 0.3082
PV1NM 1W 7789 0.3871
PV1NM 1W 7790 0.3314
PV1NM 1W 7791 0.142
PV1NM 1W 7792 0.0975
PV1NM 1W 7793 0.0
PV1NM 1W 7794 0.0
PV1NM 1W 7795 0.0
PV1NM 1W 7796 0.0
PV1NM 1W 7797 0.0
PV1NM 1W 7798 0.0
PV1NM 1W 7799 0.0
PV1NM 1W 7800 0.0
PV1NM 1W 7801 0.0
PV1NM 1W 7802 0.0
PV1NM 1W 7803 0.0
PV1NM 1W 7804 0.0
PV1NM 1W 7805 0.0
PV1NM 1W 7806 0.0
PV1NM 1W 7807 0.0
PV1NM 1W 7808 0.0642
PV1NM 1W 7809 0.1875
PV1NM 1W 7810 0.2485
PV1NM 1W 7811 0.3168
PV1NM 1W 7812 0.4194
PV1NM 1W 7813 0.527
PV1NM 1W 7814 0.4462
PV1NM 1W 7815 0.3198
PV1NM 1W 7816 0.1153
PV1NM 1W 7817 0.0
PV1NM 1W 7818 0.0
PV1NM 1W 7819 0.0
PV1NM 1W 7820 0.0
PV1NM 1W 7821 0.0
PV1NM 1W 7822 0.0
PV1NM 1W 7823 0.0
PV1NM 1W 7824 0.0
PV1NM 1W 7825 0.0
PV1NM 1W 7826 0.0
PV1NM 1W 7827 0.0
PV1NM 1W 7828 0.0
PV1NM 1W 7829 0.0
PV1NM 1W 7830 0.0
PV1NM 1W 7831 0.0
PV1NM 1W 7832 0.0196
PV1NM 1W 7833 0.1291
PV1NM 1W 7834 0.1513
PV1NM 1W 7835 0.4396
PV1NM 1W 7836 0.5836
PV1NM 1W 7837 0.5678
PV1NM 1W 7838 0.4926
PV1NM 1W 7839 0.3564
PV1NM 1W 7840 0.1717
PV1NM 1W 7841 0.0
PV1NM 1W 7842 0.0
PV1NM 1W 7843 0.0
PV1NM 1W 7844 0.0
PV1NM 1W 7845 0.0
PV1NM 1W 7846 0.0
PV1NM 1W 7847 0.0
PV1NM 1W 7848 0.0
PV1NM 1W 7849 0.0
PV1NM 1W 7850 0.0
PV1NM 1W 7851 0.0
PV1NM 1W 7852 0.0
PV1NM 1W 7853 0.0
PV1NM 1W 7854 0.0
PV1NM 1W 7855 0.0
PV1NM 1W 7856 0.0326
PV1NM 1W 7857 0.1515
PV1NM 1W 7858 0.4223
PV1NM 1W 7859 0.5231
PV1NM 1W 7860 0.5613
PV1NM 1W 7861 0.5403
PV1NM 1W 7862 0.4586
PV1NM 1W 7863 0.3292
PV1NM 1W 7864 0.1574
PV1NM 1W 7865 0.0
PV1NM 1W 7866 0.0
PV1NM 1W 7867 0.0
PV1NM 1W 7868 0.0
PV1NM 1W 7869 0.0
PV1NM 1W 7870 0.0
PV1NM 1W 7871 0.0
PV1NM 1W 7872 0.0
PV1NM 1W 7873 0.0
PV1NM 1W 7874 0.0
PV1NM 1W 7875 0.0
PV1NM 1W 7876 0.0
PV1NM 1W 7877 0.0
PV1NM 1W 7878 0.0
PV1NM 1W 7879 0.0
PV1NM 1W 7880 0.0279
PV1NM 1W 7881 0.1378
PV1NM 1W 7882 0.3929
PV1NM 1W 7883 0.3732
PV1NM 1W 7884 0.1708
PV1NM 1W 7885 0.1523
PV1NM 1W 7886 0.1901
PV1NM 1W 7887 0.0934
PV1NM 1W 7888 0.0022
PV1NM 1W 7889 0.0
PV1NM 1W 7890 0.0
PV1NM 1W 7891 0.0
PV1NM 1W 7892 0.0
PV1NM 1W 7893 0.0
PV1NM 1W 7894 0.0
PV1NM 1W 7895 0.0
PV1NM 1W 7896 0.0
PV1NM 1W 7897 0.0
PV1NM 1W 7898 0.0
PV1NM 1W 7899 0.0
PV1NM 1W 7900 0.0
PV1NM 1W 7901 0.0
PV1NM 1W 7902 0.0
PV1NM 1W 7903 0.0
PV1NM 1W 7904 0.0362
PV1NM 1W 7905 0.1359
PV1NM 1W 7906 0.2743
PV1NM 1W 7907 0.3598
PV1NM 1W 7908 0.5271
PV1NM 1W 7909 0.5115
PV1NM 1W 7910 0.4385
PV1NM 1W 7911 0.3156
PV1NM 1W 7912 0.1557
PV1NM 1W 7913 0.0
PV1NM 1W 7914 0.0
PV1NM 1W 7915 0.0
PV1NM 1W 7916 0.0
PV1NM 1W 7917 0.0
PV1NM 1W 7918 0.0
PV1NM 1W 7919 0.0
PV1NM 1W 7920 0.0
PV1NM 1W 7921 0.0
PV1NM 1W 7922 0.0
PV1NM 1W 7923 0.0
PV1NM 1W 7924 0.0
PV1NM 1W 7925 0.0
PV1NM 1W 7926 0.0
PV1NM 1W 7927 0.0
PV1NM 1W 7928 0.0375
PV1NM 1W 7929 0.1868
PV1NM 1W 7930 0.3111
PV1NM 1W 7931 0.5009
PV1NM 1W 7932 0.5401
PV1NM 1W 7933 0.5197
PV1NM 1W 7934 0.4485
PV1NM 1W 7935 0.3236
PV1NM 1W 7936 0.1566
PV1NM 1W 7937 0.0
PV1NM 1W 7938 0.0
PV1NM 1W 7939 0.0
PV1NM 1W 7940 0.0
PV1NM 1W 7941 0.0
PV1NM 1W 7942 0.0
PV1NM 1W 7943 0.0
PV1NM 1W 7944 0.0
PV1NM 1W 7945 0.0
PV1NM 1W 7946 0.0
PV1NM 1W 7947 0.0
PV1NM 1W 7948 0.0
PV1NM 1W 7949 0.0
PV1NM 1W 7950 0.0
PV1NM 1W 7951 0.0
PV1NM 1W 7952 0.0361
PV1NM 1W 7953 0.1096
PV1NM 1W 7954 0.2917
PV1NM 1W 7955 0.414
PV1NM 1W 7956 0.3813
PV1NM 1W 7957 0.4195
PV1NM 1W 7958 0.3084
PV1NM 1W 7959 0.1727
PV1NM 1W 7960 0.0945
PV1NM 1W 7961 0.0
PV1NM 1W 7962 0.0
PV1NM 1W 7963 0.0
PV1NM 1W 7964 0.0
PV1NM 1W 7965 0.0
PV1NM 1W 7966 0.0
PV1NM 1W 7967 0.0
PV1NM 1W 7968 0.0
PV1NM 1W 7969 0.0
PV1NM 1W 7970 0.0
PV1NM 1W 7971 0.0
PV1NM 1W 7972 0.0
PV1NM 1W 7973 0.0
PV1NM 1W 7974 0.0
PV1NM 1W 7975 0.0
PV1NM 1W 7976 0.0579
PV1NM 1W 7977 0.2301
PV1NM 1W 7978 0.3847
PV1NM 1W 7979 0.4863
PV1NM 1W 7980 0.529
PV1NM 1W 7981 0.5185
PV1NM 1W 7982 0.4464
PV1NM 1W 7983 0.3204
PV1NM 1W 7984 0.152
PV1NM 1W 7985 0.0
PV1NM 1W 7986 0.0
PV1NM 1W 7987 0.0
PV1NM 1W 7988 0.0
PV1NM 1W 7989 0.0
PV1NM 1W 7990 0.0
PV1NM 1W 7991 0.0
PV1NM 1W 7992 0.0
PV1NM 1W 7993 0.0
PV1NM 1W 7994 0.0
PV1NM 1W 7995 0.0
PV1NM 1W 7996 0.0
PV1NM 1W 7997 0.0
PV1NM 1W 7998 0.0
PV1NM 1W 7999 0.0
PV1NM 1W 8000 0.0581
PV1NM 1W 8001 0.226
PV1NM 1W 8002 0.2969
PV1NM 1W 8003 0.476
PV1NM 1W 8004 0.515
PV1NM 1W 8005 0.5003
PV1NM 1W 8006 0.4296
PV1NM 1W 8007 0.3098
PV1NM 1W 8008 0.1497
PV1NM 1W 8009 0.0
PV1NM 1W 8010 0.0
PV1NM 1W 8011 0.0
PV1NM 1W 8012 0.0
PV1NM 1W 8013 0.0
PV1NM 1W 8014 0.0
PV1NM 1W 8015 0.0
PV1NM 1W 8016 0.0
PV1NM 1W 8017 0.0
PV1NM 1W 8018 0.0
PV1NM 1W 8019 0.0
PV1NM 1W 8020 0.0
PV1NM 1W 8021 0.0
PV1NM 1W 8022 0.0
PV1NM 1W 8023 0.0
PV1NM 1W 8024 0.0302
PV1NM 1W 8025 0.1513
PV1NM 1W 8026 0.291
PV1NM 1W 8027 0.4165
PV1NM 1W 8028 0.4522
PV1NM 1W 8029 0.3729
PV1NM 1W 8030 0.2879
PV1NM 1W 8031 0.1349
PV1NM 1W 8032 0.0931
PV1NM 1W 8033 0.0
PV1NM 1W 8034 0.0
PV1NM 1W 8035 0.0
PV1NM 1W 8036 0.0
PV1NM 1W 8037 0.0
PV1NM 1W 8038 0.0
PV1NM 1W 8039 0.0
PV1NM 1W 8040 0.0
PV1NM 1W 8041 0.0
PV1NM 1W 8042 0.0
PV1NM 1W 8043 0.0
PV1NM 1W 8044 0.0
PV1NM 1W 8045 0.0
PV1NM 1W 8046 0.0
PV1NM 1W 8047 0.0
PV1NM 1W 8048 0.0505
PV1NM 1W 8049 0.2147
PV1NM 1W 8050 0.3651
PV1NM 1W 8051 0.4606
PV1NM 1W 8052 0.5011
PV1NM 1W 8053 0.4823
PV1NM 1W 8054 0.1062
PV1NM 1W 8055 0.0729
PV1NM 1W 8056 0.0738
PV1NM 1W 8057 0.0
PV1NM 1W 8058 0.0
PV1NM 1W 8059 0.0
PV1NM 1W 8060 0.0
PV1NM 1W 8061 0.0
PV1NM 1W 8062 0.0
PV1NM 1W 8063 0.0
PV1NM 1W 8064 0.0
PV1NM 1W 8065 0.0
PV1NM 1W 8066 0.0
PV1NM 1W 8067 0.0
PV1NM 1W 8068 0.0
PV1NM 1W 8069 0.0
PV1NM 1W 8070 0.0
PV1NM 1W 8071 0.0
PV1NM 1W 8072 0.0015
PV1NM 1W 8073 0.0304
PV1NM 1W 8074 0.0274
PV1NM 1W 8075 0.1198
PV1NM 1W 8076 0.343
PV1NM 1W 8077 0.2778
PV1NM 1W 8078 0.1935
PV1NM 1W 8079 0.0859
PV1NM 1W 8080 0.0334
PV1NM 1W 8081 0.0
PV1NM 1W 8082 0.0
PV1NM 1W 8083 0.0
PV1NM 1W 8084 0.0
PV1NM 1W 8085 0.0
PV1NM 1W 8086 0.0
PV1NM 1W 8087 0.0
PV1NM 1W 8088 0.0
PV1NM 1W 8089 0.0
PV1NM 1W 8090 0.0
PV1NM 1W 8091 0.0
PV1NM 1W 8092 0.0
PV1NM 1W 8093 0.0
PV1NM 1W 8094 0.0
PV1NM 1W 8095 0.0
PV1NM 1W 8096 0.0
