param fP :=
CHP 1S 7240 1.0
CHP 1S 7241 1.0
CHP 1S 7242 1.0
CHP 1S 7243 1.0
CHP 1S 7244 1.0
CHP 1S 7245 1.0
CHP 1S 7246 1.0
CHP 1S 7247 1.0
CHP 1S 7248 1.0
CHP 1S 7249 1.0
CHP 1S 7250 1.0
CHP 1S 7251 1.0
CHP 1S 7252 1.0
CHP 1S 7253 1.0
CHP 1S 7254 1.0
CHP 1S 7255 1.0
CHP 1S 7256 1.0
CHP 1S 7257 1.0
CHP 1S 7258 1.0
CHP 1S 7259 1.0
CHP 1S 7260 1.0
CHP 1S 7261 1.0
CHP 1S 7262 1.0
CHP 1S 7263 1.0
CHP 1S 7264 1.0
CHP 1S 7265 1.0
CHP 1S 7266 1.0
CHP 1S 7267 1.0
CHP 1S 7268 1.0
CHP 1S 7269 1.0
CHP 1S 7270 1.0
CHP 1S 7271 1.0
CHP 1S 7272 1.0
CHP 1S 7273 1.0
CHP 1S 7274 1.0
CHP 1S 7275 1.0
CHP 1S 7276 1.0
CHP 1S 7277 1.0
CHP 1S 7278 1.0
CHP 1S 7279 1.0
CHP 1S 7280 1.0
CHP 1S 7281 1.0
CHP 1S 7282 1.0
CHP 1S 7283 1.0
CHP 1S 7284 1.0
CHP 1S 7285 1.0
CHP 1S 7286 1.0
CHP 1S 7287 1.0
CHP 1S 7288 1.0
CHP 1S 7289 1.0
CHP 1S 7290 1.0
CHP 1S 7291 1.0
CHP 1S 7292 1.0
CHP 1S 7293 1.0
CHP 1S 7294 1.0
CHP 1S 7295 1.0
CHP 1S 7296 1.0
CHP 1S 7297 1.0
CHP 1S 7298 1.0
CHP 1S 7299 1.0
CHP 1S 7300 1.0
CHP 1S 7301 1.0
CHP 1S 7302 1.0
CHP 1S 7303 1.0
CHP 1S 7304 1.0
CHP 1S 7305 1.0
CHP 1S 7306 1.0
CHP 1S 7307 1.0
CHP 1S 7308 1.0
CHP 1S 7309 1.0
CHP 1S 7310 1.0
CHP 1S 7311 1.0
CHP 1S 7312 1.0
CHP 1S 7313 1.0
CHP 1S 7314 1.0
CHP 1S 7315 1.0
CHP 1S 7316 1.0
CHP 1S 7317 1.0
CHP 1S 7318 1.0
CHP 1S 7319 1.0
CHP 1S 7320 1.0
CHP 1S 7321 1.0
CHP 1S 7322 1.0
CHP 1S 7323 1.0
CHP 1S 7324 1.0
CHP 1S 7325 1.0
CHP 1S 7326 1.0
CHP 1S 7327 1.0
CHP 1S 7328 1.0
CHP 1S 7329 1.0
CHP 1S 7330 1.0
CHP 1S 7331 1.0
CHP 1S 7332 1.0
CHP 1S 7333 1.0
CHP 1S 7334 1.0
CHP 1S 7335 1.0
CHP 1S 7336 1.0
CHP 1S 7337 1.0
CHP 1S 7338 1.0
CHP 1S 7339 1.0
CHP 1S 7340 1.0
CHP 1S 7341 1.0
CHP 1S 7342 1.0
CHP 1S 7343 1.0
CHP 1S 7344 1.0
CHP 1S 7345 1.0
CHP 1S 7346 1.0
CHP 1S 7347 1.0
CHP 1S 7348 1.0
CHP 1S 7349 1.0
CHP 1S 7350 1.0
CHP 1S 7351 1.0
CHP 1S 7352 1.0
CHP 1S 7353 1.0
CHP 1S 7354 1.0
CHP 1S 7355 1.0
CHP 1S 7356 1.0
CHP 1S 7357 1.0
CHP 1S 7358 1.0
CHP 1S 7359 1.0
CHP 1S 7360 1.0
CHP 1S 7361 1.0
CHP 1S 7362 1.0
CHP 1S 7363 1.0
CHP 1S 7364 1.0
CHP 1S 7365 1.0
CHP 1S 7366 1.0
CHP 1S 7367 1.0
CHP 1S 7368 1.0
CHP 1S 7369 1.0
CHP 1S 7370 1.0
CHP 1S 7371 1.0
CHP 1S 7372 1.0
CHP 1S 7373 1.0
CHP 1S 7374 1.0
CHP 1S 7375 1.0
CHP 1S 7376 1.0
CHP 1S 7377 1.0
CHP 1S 7378 1.0
CHP 1S 7379 1.0
CHP 1S 7380 1.0
CHP 1S 7381 1.0
CHP 1S 7382 1.0
CHP 1S 7383 1.0
CHP 1S 7384 1.0
CHP 1S 7385 1.0
CHP 1S 7386 1.0
CHP 1S 7387 1.0
CHP 1S 7388 1.0
CHP 1S 7389 1.0
CHP 1S 7390 1.0
CHP 1S 7391 1.0
CHP 1S 7392 1.0
CHP 1S 7393 1.0
CHP 1S 7394 1.0
CHP 1S 7395 1.0
CHP 1S 7396 1.0
CHP 1S 7397 1.0
CHP 1S 7398 1.0
CHP 1S 7399 1.0
CHP 1S 7400 1.0
CHP 1S 7401 1.0
CHP 1S 7402 1.0
CHP 1S 7403 1.0
CHP 1S 7404 1.0
CHP 1S 7405 1.0
CHP 1S 7406 1.0
CHP 1S 7407 1.0
CHP 1S 7408 1.0
CHP 1S 7409 1.0
CHP 1S 7410 1.0
CHP 1S 7411 1.0
CHP 1S 7412 1.0
CHP 1S 7413 1.0
CHP 1S 7414 1.0
CHP 1S 7415 1.0
CHP 1S 7416 1.0
CHP 1S 7417 1.0
CHP 1S 7418 1.0
CHP 1S 7419 1.0
CHP 1S 7420 1.0
CHP 1S 7421 1.0
CHP 1S 7422 1.0
CHP 1S 7423 1.0
CHP 1S 7424 1.0
CHP 1S 7425 1.0
CHP 1S 7426 1.0
CHP 1S 7427 1.0
CHP 1S 7428 1.0
CHP 1S 7429 1.0
CHP 1S 7430 1.0
CHP 1S 7431 1.0
CHP 1S 7432 1.0
CHP 1S 7433 1.0
CHP 1S 7434 1.0
CHP 1S 7435 1.0
CHP 1S 7436 1.0
CHP 1S 7437 1.0
CHP 1S 7438 1.0
CHP 1S 7439 1.0
CHP 1S 7440 1.0
CHP 1S 7441 1.0
CHP 1S 7442 1.0
CHP 1S 7443 1.0
CHP 1S 7444 1.0
CHP 1S 7445 1.0
CHP 1S 7446 1.0
CHP 1S 7447 1.0
CHP 1S 7448 1.0
CHP 1S 7449 1.0
CHP 1S 7450 1.0
CHP 1S 7451 1.0
CHP 1S 7452 1.0
CHP 1S 7453 1.0
CHP 1S 7454 1.0
CHP 1S 7455 1.0
CHP 1S 7456 1.0
CHP 1S 7457 1.0
CHP 1S 7458 1.0
CHP 1S 7459 1.0
CHP 1S 7460 1.0
CHP 1S 7461 1.0
CHP 1S 7462 1.0
CHP 1S 7463 1.0
CHP 1S 7464 1.0
CHP 1S 7465 1.0
CHP 1S 7466 1.0
CHP 1S 7467 1.0
CHP 1S 7468 1.0
CHP 1S 7469 1.0
CHP 1S 7470 1.0
CHP 1S 7471 1.0
CHP 1S 7472 1.0
CHP 1S 7473 1.0
CHP 1S 7474 1.0
CHP 1S 7475 1.0
CHP 1S 7476 1.0
CHP 1S 7477 1.0
CHP 1S 7478 1.0
CHP 1S 7479 1.0
CHP 1S 7480 1.0
CHP 1S 7481 1.0
CHP 1S 7482 1.0
CHP 1S 7483 1.0
CHP 1S 7484 1.0
CHP 1S 7485 1.0
CHP 1S 7486 1.0
CHP 1S 7487 1.0
CHP 1S 7488 1.0
CHP 1S 7489 1.0
CHP 1S 7490 1.0
CHP 1S 7491 1.0
CHP 1S 7492 1.0
CHP 1S 7493 1.0
CHP 1S 7494 1.0
CHP 1S 7495 1.0
CHP 1S 7496 1.0
CHP 1S 7497 1.0
CHP 1S 7498 1.0
CHP 1S 7499 1.0
CHP 1S 7500 1.0
CHP 1S 7501 1.0
CHP 1S 7502 1.0
CHP 1S 7503 1.0
CHP 1S 7504 1.0
CHP 1S 7505 1.0
CHP 1S 7506 1.0
CHP 1S 7507 1.0
CHP 1S 7508 1.0
CHP 1S 7509 1.0
CHP 1S 7510 1.0
CHP 1S 7511 1.0
CHP 1S 7512 1.0
CHP 1S 7513 1.0
CHP 1S 7514 1.0
CHP 1S 7515 1.0
CHP 1S 7516 1.0
CHP 1S 7517 1.0
CHP 1S 7518 1.0
CHP 1S 7519 1.0
CHP 1S 7520 1.0
CHP 1S 7521 1.0
CHP 1S 7522 1.0
CHP 1S 7523 1.0
CHP 1S 7524 1.0
CHP 1S 7525 1.0
CHP 1S 7526 1.0
CHP 1S 7527 1.0
CHP 1S 7528 1.0
CHP 1S 7529 1.0
CHP 1S 7530 1.0
CHP 1S 7531 1.0
CHP 1S 7532 1.0
CHP 1S 7533 1.0
CHP 1S 7534 1.0
CHP 1S 7535 1.0
CHP 1S 7536 1.0
CHP 1S 7537 1.0
CHP 1S 7538 1.0
CHP 1S 7539 1.0
CHP 1S 7540 1.0
CHP 1S 7541 1.0
CHP 1S 7542 1.0
CHP 1S 7543 1.0
CHP 1S 7544 1.0
CHP 1S 7545 1.0
CHP 1S 7546 1.0
CHP 1S 7547 1.0
CHP 1S 7548 1.0
CHP 1S 7549 1.0
CHP 1S 7550 1.0
CHP 1S 7551 1.0
CHP 1S 7552 1.0
CHP 1S 7553 1.0
CHP 1S 7554 1.0
CHP 1S 7555 1.0
CHP 1S 7556 1.0
CHP 1S 7557 1.0
CHP 1S 7558 1.0
CHP 1S 7559 1.0
CHP 1S 7560 1.0
CHP 1S 7561 1.0
CHP 1S 7562 1.0
CHP 1S 7563 1.0
CHP 1S 7564 1.0
CHP 1S 7565 1.0
CHP 1S 7566 1.0
CHP 1S 7567 1.0
CHP 1S 7568 1.0
CHP 1S 7569 1.0
CHP 1S 7570 1.0
CHP 1S 7571 1.0
CHP 1S 7572 1.0
CHP 1S 7573 1.0
CHP 1S 7574 1.0
CHP 1S 7575 1.0
CHP 1S 7576 1.0
CHP 1S 7577 1.0
CHP 1S 7578 1.0
CHP 1S 7579 1.0
CHP 1S 7580 1.0
CHP 1S 7581 1.0
CHP 1S 7582 1.0
CHP 1S 7583 1.0
CHP 1S 7584 1.0
CHP 1S 7585 1.0
CHP 1S 7586 1.0
CHP 1S 7587 1.0
CHP 1S 7588 1.0
CHP 1S 7589 1.0
CHP 1S 7590 1.0
CHP 1S 7591 1.0
CHP 1S 7592 1.0
CHP 1S 7593 1.0
CHP 1S 7594 1.0
CHP 1S 7595 1.0
CHP 1S 7596 1.0
CHP 1S 7597 1.0
CHP 1S 7598 1.0
CHP 1S 7599 1.0
CHP 1S 7600 1.0
CHP 1S 7601 1.0
CHP 1S 7602 1.0
CHP 1S 7603 1.0
CHP 1S 7604 1.0
CHP 1S 7605 1.0
CHP 1S 7606 1.0
CHP 1S 7607 1.0
CHP 1S 7608 1.0
CHP 1S 7609 1.0
CHP 1S 7610 1.0
CHP 1S 7611 1.0
CHP 1S 7612 1.0
CHP 1S 7613 1.0
CHP 1S 7614 1.0
CHP 1S 7615 1.0
CHP 1S 7616 1.0
CHP 1S 7617 1.0
CHP 1S 7618 1.0
CHP 1S 7619 1.0
CHP 1S 7620 1.0
CHP 1S 7621 1.0
CHP 1S 7622 1.0
CHP 1S 7623 1.0
CHP 1S 7624 1.0
CHP 1S 7625 1.0
CHP 1S 7626 1.0
CHP 1S 7627 1.0
CHP 1S 7628 1.0
CHP 1S 7629 1.0
CHP 1S 7630 1.0
CHP 1S 7631 1.0
CHP 1S 7632 1.0
CHP 1S 7633 1.0
CHP 1S 7634 1.0
CHP 1S 7635 1.0
CHP 1S 7636 1.0
CHP 1S 7637 1.0
CHP 1S 7638 1.0
CHP 1S 7639 1.0
CHP 1S 7640 1.0
CHP 1S 7641 1.0
CHP 1S 7642 1.0
CHP 1S 7643 1.0
CHP 1S 7644 1.0
CHP 1S 7645 1.0
CHP 1S 7646 1.0
CHP 1S 7647 1.0
CHP 1S 7648 1.0
CHP 1S 7649 1.0
CHP 1S 7650 1.0
CHP 1S 7651 1.0
CHP 1S 7652 1.0
CHP 1S 7653 1.0
CHP 1S 7654 1.0
CHP 1S 7655 1.0
CHP 1S 7656 1.0
CHP 1S 7657 1.0
CHP 1S 7658 1.0
CHP 1S 7659 1.0
CHP 1S 7660 1.0
CHP 1S 7661 1.0
CHP 1S 7662 1.0
CHP 1S 7663 1.0
CHP 1S 7664 1.0
CHP 1S 7665 1.0
CHP 1S 7666 1.0
CHP 1S 7667 1.0
CHP 1S 7668 1.0
CHP 1S 7669 1.0
CHP 1S 7670 1.0
CHP 1S 7671 1.0
CHP 1S 7672 1.0
CHP 1S 7673 1.0
CHP 1S 7674 1.0
CHP 1S 7675 1.0
CHP 1S 7676 1.0
CHP 1S 7677 1.0
CHP 1S 7678 1.0
CHP 1S 7679 1.0
CHP 1S 7680 1.0
CHP 1S 7681 1.0
CHP 1S 7682 1.0
CHP 1S 7683 1.0
CHP 1S 7684 1.0
CHP 1S 7685 1.0
CHP 1S 7686 1.0
CHP 1S 7687 1.0
CHP 1S 7688 1.0
CHP 1S 7689 1.0
CHP 1S 7690 1.0
CHP 1S 7691 1.0
CHP 1S 7692 1.0
CHP 1S 7693 1.0
CHP 1S 7694 1.0
CHP 1S 7695 1.0
CHP 1S 7696 1.0
CHP 1S 7697 1.0
CHP 1S 7698 1.0
CHP 1S 7699 1.0
CHP 1S 7700 1.0
CHP 1S 7701 1.0
CHP 1S 7702 1.0
CHP 1S 7703 1.0
CHP 1S 7704 1.0
CHP 1S 7705 1.0
CHP 1S 7706 1.0
CHP 1S 7707 1.0
CHP 1S 7708 1.0
CHP 1S 7709 1.0
CHP 1S 7710 1.0
CHP 1S 7711 1.0
CHP 1S 7712 1.0
CHP 1S 7713 1.0
CHP 1S 7714 1.0
CHP 1S 7715 1.0
CHP 1S 7716 1.0
CHP 1S 7717 1.0
CHP 1S 7718 1.0
CHP 1S 7719 1.0
CHP 1S 7720 1.0
CHP 1S 7721 1.0
CHP 1S 7722 1.0
CHP 1S 7723 1.0
CHP 1S 7724 1.0
CHP 1S 7725 1.0
CHP 1S 7726 1.0
CHP 1S 7727 1.0
CHP 1S 7728 1.0
CHP 1S 7729 1.0
CHP 1S 7730 1.0
CHP 1S 7731 1.0
CHP 1S 7732 1.0
CHP 1S 7733 1.0
CHP 1S 7734 1.0
CHP 1S 7735 1.0
CHP 1S 7736 1.0
CHP 1S 7737 1.0
CHP 1S 7738 1.0
CHP 1S 7739 1.0
CHP 1S 7740 1.0
CHP 1S 7741 1.0
CHP 1S 7742 1.0
CHP 1S 7743 1.0
CHP 1S 7744 1.0
CHP 1S 7745 1.0
CHP 1S 7746 1.0
CHP 1S 7747 1.0
CHP 1S 7748 1.0
CHP 1S 7749 1.0
CHP 1S 7750 1.0
CHP 1S 7751 1.0
CHP 1S 7752 1.0
CHP 1S 7753 1.0
CHP 1S 7754 1.0
CHP 1S 7755 1.0
CHP 1S 7756 1.0
CHP 1S 7757 1.0
CHP 1S 7758 1.0
CHP 1S 7759 1.0
CHP 1S 7760 1.0
CHP 1S 7761 1.0
CHP 1S 7762 1.0
CHP 1S 7763 1.0
CHP 1S 7764 1.0
CHP 1S 7765 1.0
CHP 1S 7766 1.0
CHP 1S 7767 1.0
CHP 1S 7768 1.0
CHP 1S 7769 1.0
CHP 1S 7770 1.0
CHP 1S 7771 1.0
CHP 1S 7772 1.0
CHP 1S 7773 1.0
CHP 1S 7774 1.0
CHP 1S 7775 1.0
CHP 1S 7776 1.0
CHP 1S 7777 1.0
CHP 1S 7778 1.0
CHP 1S 7779 1.0
CHP 1S 7780 1.0
CHP 1S 7781 1.0
CHP 1S 7782 1.0
CHP 1S 7783 1.0
CHP 1S 7784 1.0
CHP 1S 7785 1.0
CHP 1S 7786 1.0
CHP 1S 7787 1.0
CHP 1S 7788 1.0
CHP 1S 7789 1.0
CHP 1S 7790 1.0
CHP 1S 7791 1.0
CHP 1S 7792 1.0
CHP 1S 7793 1.0
CHP 1S 7794 1.0
CHP 1S 7795 1.0
CHP 1S 7796 1.0
CHP 1S 7797 1.0
CHP 1S 7798 1.0
CHP 1S 7799 1.0
CHP 1S 7800 1.0
CHP 1S 7801 1.0
CHP 1S 7802 1.0
CHP 1S 7803 1.0
CHP 1S 7804 1.0
CHP 1S 7805 1.0
CHP 1S 7806 1.0
CHP 1S 7807 1.0
CHP 1S 7808 1.0
CHP 1S 7809 1.0
CHP 1S 7810 1.0
CHP 1S 7811 1.0
CHP 1S 7812 1.0
CHP 1S 7813 1.0
CHP 1S 7814 1.0
CHP 1S 7815 1.0
CHP 1S 7816 1.0
CHP 1S 7817 1.0
CHP 1S 7818 1.0
CHP 1S 7819 1.0
CHP 1S 7820 1.0
CHP 1S 7821 1.0
CHP 1S 7822 1.0
CHP 1S 7823 1.0
CHP 1S 7824 1.0
CHP 1S 7825 1.0
CHP 1S 7826 1.0
CHP 1S 7827 1.0
CHP 1S 7828 1.0
CHP 1S 7829 1.0
CHP 1S 7830 1.0
CHP 1S 7831 1.0
CHP 1S 7832 1.0
CHP 1S 7833 1.0
CHP 1S 7834 1.0
CHP 1S 7835 1.0
CHP 1S 7836 1.0
CHP 1S 7837 1.0
CHP 1S 7838 1.0
CHP 1S 7839 1.0
CHP 1S 7840 1.0
CHP 1S 7841 1.0
CHP 1S 7842 1.0
CHP 1S 7843 1.0
CHP 1S 7844 1.0
CHP 1S 7845 1.0
CHP 1S 7846 1.0
CHP 1S 7847 1.0
CHP 1S 7848 1.0
CHP 1S 7849 1.0
CHP 1S 7850 1.0
CHP 1S 7851 1.0
CHP 1S 7852 1.0
CHP 1S 7853 1.0
CHP 1S 7854 1.0
CHP 1S 7855 1.0
CHP 1S 7856 1.0
CHP 1S 7857 1.0
CHP 1S 7858 1.0
CHP 1S 7859 1.0
CHP 1S 7860 1.0
CHP 1S 7861 1.0
CHP 1S 7862 1.0
CHP 1S 7863 1.0
CHP 1S 7864 1.0
CHP 1S 7865 1.0
CHP 1S 7866 1.0
CHP 1S 7867 1.0
CHP 1S 7868 1.0
CHP 1S 7869 1.0
CHP 1S 7870 1.0
CHP 1S 7871 1.0
CHP 1S 7872 1.0
CHP 1S 7873 1.0
CHP 1S 7874 1.0
CHP 1S 7875 1.0
CHP 1S 7876 1.0
CHP 1S 7877 1.0
CHP 1S 7878 1.0
CHP 1S 7879 1.0
CHP 1S 7880 1.0
CHP 1S 7881 1.0
CHP 1S 7882 1.0
CHP 1S 7883 1.0
CHP 1S 7884 1.0
CHP 1S 7885 1.0
CHP 1S 7886 1.0
CHP 1S 7887 1.0
CHP 1S 7888 1.0
CHP 1S 7889 1.0
CHP 1S 7890 1.0
CHP 1S 7891 1.0
CHP 1S 7892 1.0
CHP 1S 7893 1.0
CHP 1S 7894 1.0
CHP 1S 7895 1.0
CHP 1S 7896 1.0
CHP 1S 7897 1.0
CHP 1S 7898 1.0
CHP 1S 7899 1.0
CHP 1S 7900 1.0
CHP 1S 7901 1.0
CHP 1S 7902 1.0
CHP 1S 7903 1.0
CHP 1S 7904 1.0
CHP 1S 7905 1.0
CHP 1S 7906 1.0
CHP 1S 7907 1.0
CHP 1S 7908 1.0
CHP 1S 7909 1.0
CHP 1S 7910 1.0
CHP 1S 7911 1.0
CHP 1S 7912 1.0
CHP 1S 7913 1.0
CHP 1S 7914 1.0
CHP 1S 7915 1.0
CHP 1S 7916 1.0
CHP 1S 7917 1.0
CHP 1S 7918 1.0
CHP 1S 7919 1.0
CHP 1S 7920 1.0
CHP 1S 7921 1.0
CHP 1S 7922 1.0
CHP 1S 7923 1.0
CHP 1S 7924 1.0
CHP 1S 7925 1.0
CHP 1S 7926 1.0
CHP 1S 7927 1.0
CHP 1S 7928 1.0
CHP 1S 7929 1.0
CHP 1S 7930 1.0
CHP 1S 7931 1.0
CHP 1S 7932 1.0
CHP 1S 7933 1.0
CHP 1S 7934 1.0
CHP 1S 7935 1.0
CHP 1S 7936 1.0
CHP 1S 7937 1.0
CHP 1S 7938 1.0
CHP 1S 7939 1.0
CHP 1S 7940 1.0
CHP 1S 7941 1.0
CHP 1S 7942 1.0
CHP 1S 7943 1.0
CHP 1S 7944 1.0
CHP 1S 7945 1.0
CHP 1S 7946 1.0
CHP 1S 7947 1.0
CHP 1S 7948 1.0
CHP 1S 7949 1.0
CHP 1S 7950 1.0
CHP 1S 7951 1.0
CHP 1S 7952 1.0
CHP 1S 7953 1.0
CHP 1S 7954 1.0
CHP 1S 7955 1.0
CHP 1S 7956 1.0
CHP 1S 7957 1.0
CHP 1S 7958 1.0
CHP 1S 7959 1.0
CHP 1S 7960 1.0
CHP 1S 7961 1.0
CHP 1S 7962 1.0
CHP 1S 7963 1.0
CHP 1S 7964 1.0
CHP 1S 7965 1.0
CHP 1S 7966 1.0
CHP 1S 7967 1.0
CHP 1S 7968 1.0
CHP 1S 7969 1.0
CHP 1S 7970 1.0
CHP 1S 7971 1.0
CHP 1S 7972 1.0
CHP 1S 7973 1.0
CHP 1S 7974 1.0
CHP 1S 7975 1.0
CHP 1S 7976 1.0
CHP 1S 7977 1.0
CHP 1S 7978 1.0
CHP 1S 7979 1.0
CHP 1S 7980 1.0
CHP 1S 7981 1.0
CHP 1S 7982 1.0
CHP 1S 7983 1.0
CHP 1S 7984 1.0
CHP 1S 7985 1.0
CHP 1S 7986 1.0
CHP 1S 7987 1.0
CHP 1S 7988 1.0
CHP 1S 7989 1.0
CHP 1S 7990 1.0
CHP 1S 7991 1.0
CHP 1S 7992 1.0
CHP 1S 7993 1.0
CHP 1S 7994 1.0
CHP 1S 7995 1.0
CHP 1S 7996 1.0
CHP 1S 7997 1.0
CHP 1S 7998 1.0
CHP 1S 7999 1.0
CHP 1S 8000 1.0
CHP 1S 8001 1.0
CHP 1S 8002 1.0
CHP 1S 8003 1.0
CHP 1S 8004 1.0
CHP 1S 8005 1.0
CHP 1S 8006 1.0
CHP 1S 8007 1.0
CHP 1S 8008 1.0
CHP 1S 8009 1.0
CHP 1S 8010 1.0
CHP 1S 8011 1.0
CHP 1S 8012 1.0
CHP 1S 8013 1.0
CHP 1S 8014 1.0
CHP 1S 8015 1.0
CHP 1S 8016 1.0
CHP 1S 8017 1.0
CHP 1S 8018 1.0
CHP 1S 8019 1.0
CHP 1S 8020 1.0
CHP 1S 8021 1.0
CHP 1S 8022 1.0
CHP 1S 8023 1.0
CHP 1S 8024 1.0
CHP 1S 8025 1.0
CHP 1S 8026 1.0
CHP 1S 8027 1.0
CHP 1S 8028 1.0
CHP 1S 8029 1.0
CHP 1S 8030 1.0
CHP 1S 8031 1.0
CHP 1S 8032 1.0
CHP 1S 8033 1.0
CHP 1S 8034 1.0
CHP 1S 8035 1.0
CHP 1S 8036 1.0
CHP 1S 8037 1.0
CHP 1S 8038 1.0
CHP 1S 8039 1.0
CHP 1S 8040 1.0
CHP 1S 8041 1.0
CHP 1S 8042 1.0
CHP 1S 8043 1.0
CHP 1S 8044 1.0
CHP 1S 8045 1.0
CHP 1S 8046 1.0
CHP 1S 8047 1.0
CHP 1S 8048 1.0
CHP 1S 8049 1.0
CHP 1S 8050 1.0
CHP 1S 8051 1.0
CHP 1S 8052 1.0
CHP 1S 8053 1.0
CHP 1S 8054 1.0
CHP 1S 8055 1.0
CHP 1S 8056 1.0
CHP 1S 8057 1.0
CHP 1S 8058 1.0
CHP 1S 8059 1.0
CHP 1S 8060 1.0
CHP 1S 8061 1.0
CHP 1S 8062 1.0
CHP 1S 8063 1.0
CHP 1S 8064 1.0
CHP 1S 8065 1.0
CHP 1S 8066 1.0
CHP 1S 8067 1.0
CHP 1S 8068 1.0
CHP 1S 8069 1.0
CHP 1S 8070 1.0
CHP 1S 8071 1.0
CHP 1S 8072 1.0
CHP 1S 8073 1.0
CHP 1S 8074 1.0
CHP 1S 8075 1.0
CHP 1S 8076 1.0
CHP 1S 8077 1.0
CHP 1S 8078 1.0
CHP 1S 8079 1.0
CHP 1S 8080 1.0
CHP 1S 8081 1.0
CHP 1S 8082 1.0
CHP 1S 8083 1.0
CHP 1S 8084 1.0
CHP 1S 8085 1.0
CHP 1S 8086 1.0
CHP 1S 8087 1.0
CHP 1S 8088 1.0
CHP 1S 8089 1.0
CHP 1S 8090 1.0
CHP 1S 8091 1.0
CHP 1S 8092 1.0
CHP 1S 8093 1.0
CHP 1S 8094 1.0
CHP 1S 8095 1.0
CHP 1S 8096 1.0
CHP 1S 8097 1.0
CHP 1S 8098 1.0
CHP 1S 8099 1.0
CHP 1S 8100 1.0
CHP 1S 8101 1.0
CHP 1S 8102 1.0
CHP 1S 8103 1.0
CHP 1S 8104 1.0
CHP 1S 8105 1.0
CHP 1S 8106 1.0
CHP 1S 8107 1.0
CHP 1S 8108 1.0
CHP 1S 8109 1.0
CHP 1S 8110 1.0
CHP 1S 8111 1.0
CHP 1S 8112 1.0
CHP 1S 8113 1.0
CHP 1S 8114 1.0
CHP 1S 8115 1.0
CHP 1S 8116 1.0
CHP 1S 8117 1.0
CHP 1S 8118 1.0
CHP 1S 8119 1.0
CHP 1S 8120 1.0
CHP 1S 8121 1.0
CHP 1S 8122 1.0
CHP 1S 8123 1.0
CHP 1S 8124 1.0
CHP 1S 8125 1.0
CHP 1S 8126 1.0
CHP 1S 8127 1.0
CHP 1S 8128 1.0
CHP 1S 8129 1.0
CHP 1S 8130 1.0
CHP 1S 8131 1.0
CHP 1S 8132 1.0
CHP 1S 8133 1.0
CHP 1S 8134 1.0
CHP 1S 8135 1.0
CHP 1S 8136 1.0
CHP 1S 8137 1.0
CHP 1S 8138 1.0
CHP 1S 8139 1.0
CHP 1S 8140 1.0
CHP 1S 8141 1.0
CHP 1S 8142 1.0
CHP 1S 8143 1.0
CHP 1S 8144 1.0
CHP 1S 8145 1.0
CHP 1S 8146 1.0
CHP 1S 8147 1.0
CHP 1S 8148 1.0
CHP 1S 8149 1.0
CHP 1S 8150 1.0
CHP 1S 8151 1.0
CHP 1S 8152 1.0
CHP 1S 8153 1.0
CHP 1S 8154 1.0
CHP 1S 8155 1.0
CHP 1S 8156 1.0
CHP 1S 8157 1.0
CHP 1S 8158 1.0
CHP 1S 8159 1.0
CHP 1S 8160 1.0
CHP 1S 8161 1.0
CHP 1S 8162 1.0
CHP 1S 8163 1.0
CHP 1S 8164 1.0
CHP 1S 8165 1.0
CHP 1S 8166 1.0
CHP 1S 8167 1.0
CHP 1S 8168 1.0
CHP 1S 8169 1.0
CHP 1S 8170 1.0
CHP 1S 8171 1.0
CHP 1S 8172 1.0
CHP 1S 8173 1.0
CHP 1S 8174 1.0
CHP 1S 8175 1.0
CHP 1S 8176 1.0
CHP 1S 8177 1.0
CHP 1S 8178 1.0
CHP 1S 8179 1.0
CHP 1S 8180 1.0
CHP 1S 8181 1.0
CHP 1S 8182 1.0
CHP 1S 8183 1.0
CHP 1S 8184 1.0
CHP 1S 8185 1.0
CHP 1S 8186 1.0
CHP 1S 8187 1.0
CHP 1S 8188 1.0
CHP 1S 8189 1.0
CHP 1S 8190 1.0
CHP 1S 8191 1.0
CHP 1S 8192 1.0
CHP 1S 8193 1.0
CHP 1S 8194 1.0
CHP 1S 8195 1.0
CHP 1S 8196 1.0
CHP 1S 8197 1.0
CHP 1S 8198 1.0
CHP 1S 8199 1.0
CHP 1S 8200 1.0
CHP 1S 8201 1.0
CHP 1S 8202 1.0
CHP 1S 8203 1.0
CHP 1S 8204 1.0
CHP 1S 8205 1.0
CHP 1S 8206 1.0
CHP 1S 8207 1.0
CHP 1S 8208 1.0
CHP 1S 8209 1.0
CHP 1S 8210 1.0
CHP 1S 8211 1.0
CHP 1S 8212 1.0
CHP 1S 8213 1.0
CHP 1S 8214 1.0
CHP 1S 8215 1.0
CHP 1S 8216 1.0
CHP 1S 8217 1.0
CHP 1S 8218 1.0
CHP 1S 8219 1.0
CHP 1S 8220 1.0
CHP 1S 8221 1.0
CHP 1S 8222 1.0
CHP 1S 8223 1.0
CHP 1S 8224 1.0
CHP 1S 8225 1.0
CHP 1S 8226 1.0
CHP 1S 8227 1.0
CHP 1S 8228 1.0
CHP 1S 8229 1.0
CHP 1S 8230 1.0
CHP 1S 8231 1.0
CHP 1S 8232 1.0
CHP 1S 8233 1.0
CHP 1S 8234 1.0
CHP 1S 8235 1.0
CHP 1S 8236 1.0
CHP 1S 8237 1.0
CHP 1S 8238 1.0
