param be :=
CHP 1W 4022 -0.08828163
CHP 1W 4023 -0.08828163
CHP 1W 4024 -0.08828163
CHP 1W 4025 -0.08828163
CHP 1W 4026 -0.08828163
CHP 1W 4027 -0.08828163
CHP 1W 4028 -0.08828163
CHP 1W 4029 -0.08828163
CHP 1W 4030 -0.08828163
CHP 1W 4031 -0.08828163
CHP 1W 4032 -0.08828163
CHP 1W 4033 -0.08828163
CHP 1W 4034 -0.08828163
CHP 1W 4035 -0.08828163
CHP 1W 4036 -0.08828163
CHP 1W 4037 -0.08828163
CHP 1W 4038 -0.08828163
CHP 1W 4039 -0.08828163
CHP 1W 4040 -0.08828163
CHP 1W 4041 -0.11871117
CHP 1W 4042 -0.11871117
CHP 1W 4043 -0.11871117
CHP 1W 4044 -0.11871117
CHP 1W 4045 -0.16467516
CHP 1W 4046 -0.16467516
CHP 1W 4047 -0.16467516
CHP 1W 4048 -0.16467516
CHP 1W 4049 -0.16467516
CHP 1W 4050 -0.16467516
CHP 1W 4051 -0.11871117
CHP 1W 4052 -0.11871117
CHP 1W 4053 -0.11871117
CHP 1W 4054 -0.08828163
CHP 1W 4055 -0.08828163
CHP 1W 4056 -0.08828163
CHP 1W 4057 -0.08828163
CHP 1W 4058 -0.08828163
CHP 1W 4059 -0.08828163
CHP 1W 4060 -0.08828163
CHP 1W 4061 -0.08828163
CHP 1W 4062 -0.08828163
CHP 1W 4063 -0.08828163
CHP 1W 4064 -0.08828163
CHP 1W 4065 -0.11871117
CHP 1W 4066 -0.11871117
CHP 1W 4067 -0.11871117
CHP 1W 4068 -0.11871117
CHP 1W 4069 -0.16467516
CHP 1W 4070 -0.16467516
CHP 1W 4071 -0.16467516
CHP 1W 4072 -0.16467516
CHP 1W 4073 -0.16467516
CHP 1W 4074 -0.16467516
CHP 1W 4075 -0.11871117
CHP 1W 4076 -0.11871117
CHP 1W 4077 -0.11871117
CHP 1W 4078 -0.08828163
CHP 1W 4079 -0.08828163
CHP 1W 4080 -0.08828163
CHP 1W 4081 -0.08828163
CHP 1W 4082 -0.08828163
CHP 1W 4083 -0.08828163
CHP 1W 4084 -0.08828163
CHP 1W 4085 -0.08828163
CHP 1W 4086 -0.08828163
CHP 1W 4087 -0.08828163
CHP 1W 4088 -0.08828163
CHP 1W 4089 -0.11871117
CHP 1W 4090 -0.11871117
CHP 1W 4091 -0.11871117
CHP 1W 4092 -0.11871117
CHP 1W 4093 -0.16467516
CHP 1W 4094 -0.16467516
CHP 1W 4095 -0.16467516
CHP 1W 4096 -0.16467516
CHP 1W 4097 -0.16467516
CHP 1W 4098 -0.16467516
CHP 1W 4099 -0.11871117
CHP 1W 4100 -0.11871117
CHP 1W 4101 -0.11871117
CHP 1W 4102 -0.08828163
CHP 1W 4103 -0.08828163
CHP 1W 4104 -0.08828163
CHP 1W 4105 -0.08828163
CHP 1W 4106 -0.08828163
CHP 1W 4107 -0.08828163
CHP 1W 4108 -0.08828163
CHP 1W 4109 -0.08828163
CHP 1W 4110 -0.08828163
CHP 1W 4111 -0.08828163
CHP 1W 4112 -0.08828163
CHP 1W 4113 -0.11871117
CHP 1W 4114 -0.11871117
CHP 1W 4115 -0.11871117
CHP 1W 4116 -0.11871117
CHP 1W 4117 -0.16467516
CHP 1W 4118 -0.16467516
CHP 1W 4119 -0.16467516
CHP 1W 4120 -0.16467516
CHP 1W 4121 -0.16467516
CHP 1W 4122 -0.16467516
CHP 1W 4123 -0.11871117
CHP 1W 4124 -0.11871117
CHP 1W 4125 -0.11871117
CHP 1W 4126 -0.08828163
CHP 1W 4127 -0.08828163
CHP 1W 4128 -0.08828163
CHP 1W 4129 -0.08828163
CHP 1W 4130 -0.08828163
CHP 1W 4131 -0.08828163
CHP 1W 4132 -0.08828163
CHP 1W 4133 -0.08828163
CHP 1W 4134 -0.08828163
CHP 1W 4135 -0.08828163
CHP 1W 4136 -0.08828163
CHP 1W 4137 -0.11871117
CHP 1W 4138 -0.11871117
CHP 1W 4139 -0.11871117
CHP 1W 4140 -0.11871117
CHP 1W 4141 -0.16467516
CHP 1W 4142 -0.16467516
CHP 1W 4143 -0.16467516
CHP 1W 4144 -0.16467516
CHP 1W 4145 -0.16467516
CHP 1W 4146 -0.16467516
CHP 1W 4147 -0.11871117
CHP 1W 4148 -0.11871117
CHP 1W 4149 -0.11871117
CHP 1W 4150 -0.08828163
CHP 1W 4151 -0.08828163
CHP 1W 4152 -0.08828163
CHP 1W 4153 -0.08828163
CHP 1W 4154 -0.08828163
CHP 1W 4155 -0.08828163
CHP 1W 4156 -0.08828163
CHP 1W 4157 -0.08828163
CHP 1W 4158 -0.08828163
CHP 1W 4159 -0.08828163
CHP 1W 4160 -0.08828163
CHP 1W 4161 -0.08828163
CHP 1W 4162 -0.08828163
CHP 1W 4163 -0.08828163
CHP 1W 4164 -0.08828163
CHP 1W 4165 -0.08828163
CHP 1W 4166 -0.08828163
CHP 1W 4167 -0.08828163
CHP 1W 4168 -0.08828163
CHP 1W 4169 -0.08828163
CHP 1W 4170 -0.08828163
CHP 1W 4171 -0.08828163
CHP 1W 4172 -0.08828163
CHP 1W 4173 -0.08828163
CHP 1W 4174 -0.08828163
CHP 1W 4175 -0.08828163
CHP 1W 4176 -0.08828163
CHP 1W 4177 -0.08828163
CHP 1W 4178 -0.08828163
CHP 1W 4179 -0.08828163
CHP 1W 4180 -0.08828163
CHP 1W 4181 -0.08828163
CHP 1W 4182 -0.08828163
CHP 1W 4183 -0.08828163
CHP 1W 4184 -0.08828163
CHP 1W 4185 -0.08828163
CHP 1W 4186 -0.08828163
CHP 1W 4187 -0.08828163
CHP 1W 4188 -0.08828163
CHP 1W 4189 -0.08828163
CHP 1W 4190 -0.08828163
CHP 1W 4191 -0.08828163
CHP 1W 4192 -0.08828163
CHP 1W 4193 -0.08828163
CHP 1W 4194 -0.08828163
CHP 1W 4195 -0.08828163
CHP 1W 4196 -0.08828163
CHP 1W 4197 -0.08828163
CHP 1W 4198 -0.08828163
CHP 1W 4199 -0.08828163
CHP 1W 4200 -0.08828163
CHP 1W 4201 -0.08828163
CHP 1W 4202 -0.08828163
CHP 1W 4203 -0.08828163
CHP 1W 4204 -0.08828163
CHP 1W 4205 -0.08828163
CHP 1W 4206 -0.08828163
CHP 1W 4207 -0.08828163
CHP 1W 4208 -0.08828163
CHP 1W 4209 -0.11871117
CHP 1W 4210 -0.11871117
CHP 1W 4211 -0.11871117
CHP 1W 4212 -0.11871117
CHP 1W 4213 -0.16467516
CHP 1W 4214 -0.16467516
CHP 1W 4215 -0.16467516
CHP 1W 4216 -0.16467516
CHP 1W 4217 -0.16467516
CHP 1W 4218 -0.16467516
CHP 1W 4219 -0.11871117
CHP 1W 4220 -0.11871117
CHP 1W 4221 -0.11871117
CHP 1W 4222 -0.08828163
CHP 1W 4223 -0.08828163
CHP 1W 4224 -0.08828163
CHP 1W 4225 -0.08828163
CHP 1W 4226 -0.08828163
CHP 1W 4227 -0.08828163
CHP 1W 4228 -0.08828163
CHP 1W 4229 -0.08828163
CHP 1W 4230 -0.08828163
CHP 1W 4231 -0.08828163
CHP 1W 4232 -0.08828163
CHP 1W 4233 -0.11871117
CHP 1W 4234 -0.11871117
CHP 1W 4235 -0.11871117
CHP 1W 4236 -0.11871117
CHP 1W 4237 -0.16467516
CHP 1W 4238 -0.16467516
CHP 1W 4239 -0.16467516
CHP 1W 4240 -0.16467516
CHP 1W 4241 -0.16467516
CHP 1W 4242 -0.16467516
CHP 1W 4243 -0.11871117
CHP 1W 4244 -0.11871117
CHP 1W 4245 -0.11871117
CHP 1W 4246 -0.08828163
CHP 1W 4247 -0.08828163
CHP 1W 4248 -0.08828163
CHP 1W 4249 -0.08828163
CHP 1W 4250 -0.08828163
CHP 1W 4251 -0.08828163
CHP 1W 4252 -0.08828163
CHP 1W 4253 -0.08828163
CHP 1W 4254 -0.08828163
CHP 1W 4255 -0.08828163
CHP 1W 4256 -0.08828163
CHP 1W 4257 -0.11871117
CHP 1W 4258 -0.11871117
CHP 1W 4259 -0.11871117
CHP 1W 4260 -0.11871117
CHP 1W 4261 -0.16467516
CHP 1W 4262 -0.16467516
CHP 1W 4263 -0.16467516
CHP 1W 4264 -0.16467516
CHP 1W 4265 -0.16467516
CHP 1W 4266 -0.16467516
CHP 1W 4267 -0.11871117
CHP 1W 4268 -0.11871117
CHP 1W 4269 -0.11871117
CHP 1W 4270 -0.08828163
CHP 1W 4271 -0.08828163
CHP 1W 4272 -0.08828163
CHP 1W 4273 -0.08828163
CHP 1W 4274 -0.08828163
CHP 1W 4275 -0.08828163
CHP 1W 4276 -0.08828163
CHP 1W 4277 -0.08828163
CHP 1W 4278 -0.08828163
CHP 1W 4279 -0.08828163
CHP 1W 4280 -0.08828163
CHP 1W 4281 -0.11871117
CHP 1W 4282 -0.11871117
CHP 1W 4283 -0.11871117
CHP 1W 4284 -0.11871117
CHP 1W 4285 -0.16467516
CHP 1W 4286 -0.16467516
CHP 1W 4287 -0.16467516
CHP 1W 4288 -0.16467516
CHP 1W 4289 -0.16467516
CHP 1W 4290 -0.16467516
CHP 1W 4291 -0.11871117
CHP 1W 4292 -0.11871117
CHP 1W 4293 -0.11871117
CHP 1W 4294 -0.08828163
CHP 1W 4295 -0.08828163
CHP 1W 4296 -0.08828163
CHP 1W 4297 -0.08828163
CHP 1W 4298 -0.08828163
CHP 1W 4299 -0.08828163
CHP 1W 4300 -0.08828163
CHP 1W 4301 -0.08828163
CHP 1W 4302 -0.08828163
CHP 1W 4303 -0.08828163
CHP 1W 4304 -0.08828163
CHP 1W 4305 -0.11871117
CHP 1W 4306 -0.11871117
CHP 1W 4307 -0.11871117
CHP 1W 4308 -0.11871117
CHP 1W 4309 -0.16467516
CHP 1W 4310 -0.16467516
CHP 1W 4311 -0.16467516
CHP 1W 4312 -0.16467516
CHP 1W 4313 -0.16467516
CHP 1W 4314 -0.16467516
CHP 1W 4315 -0.11871117
CHP 1W 4316 -0.11871117
CHP 1W 4317 -0.11871117
CHP 1W 4318 -0.08828163
CHP 1W 4319 -0.08828163
CHP 1W 4320 -0.08828163
CHP 1W 4321 -0.08828163
CHP 1W 4322 -0.08828163
CHP 1W 4323 -0.08828163
CHP 1W 4324 -0.08828163
CHP 1W 4325 -0.08828163
CHP 1W 4326 -0.08828163
CHP 1W 4327 -0.08828163
CHP 1W 4328 -0.08828163
CHP 1W 4329 -0.08828163
CHP 1W 4330 -0.08828163
CHP 1W 4331 -0.08828163
CHP 1W 4332 -0.08828163
CHP 1W 4333 -0.08828163
CHP 1W 4334 -0.08828163
CHP 1W 4335 -0.08828163
CHP 1W 4336 -0.08828163
CHP 1W 4337 -0.08828163
CHP 1W 4338 -0.08828163
CHP 1W 4339 -0.08828163
CHP 1W 4340 -0.08828163
CHP 1W 4341 -0.08828163
CHP 1W 4342 -0.08828163
CHP 1W 4343 -0.08828163
CHP 1W 4344 -0.08828163
CHP 1W 4345 -0.08828163
CHP 1W 4346 -0.08828163
CHP 1W 4347 -0.08828163
CHP 1W 4348 -0.08828163
CHP 1W 4349 -0.08828163
CHP 1W 4350 -0.08828163
CHP 1W 4351 -0.08828163
CHP 1W 4352 -0.08828163
CHP 1W 4353 -0.08828163
CHP 1W 4354 -0.08828163
CHP 1W 4355 -0.08828163
CHP 1W 4356 -0.08828163
CHP 1W 4357 -0.08828163
CHP 1W 4358 -0.08828163
CHP 1W 4359 -0.08828163
CHP 1W 4360 -0.08828163
CHP 1W 4361 -0.08828163
CHP 1W 4362 -0.08828163
CHP 1W 4363 -0.08828163
CHP 1W 4364 -0.08828163
CHP 1W 4365 -0.08828163
CHP 1W 4366 -0.08828163
CHP 1W 4367 -0.08828163
CHP 1W 4368 -0.08828163
CHP 1W 4369 -0.08828163
CHP 1W 4370 -0.08828163
CHP 1W 4371 -0.08828163
CHP 1W 4372 -0.08828163
CHP 1W 4373 -0.08828163
CHP 1W 4374 -0.08828163
CHP 1W 4375 -0.08828163
CHP 1W 4376 -0.08828163
CHP 1W 4377 -0.11871117
CHP 1W 4378 -0.11871117
CHP 1W 4379 -0.11871117
CHP 1W 4380 -0.11871117
CHP 1W 4381 -0.16467516
CHP 1W 4382 -0.16467516
CHP 1W 4383 -0.16467516
CHP 1W 4384 -0.16467516
CHP 1W 4385 -0.16467516
CHP 1W 4386 -0.16467516
CHP 1W 4387 -0.11871117
CHP 1W 4388 -0.11871117
CHP 1W 4389 -0.11871117
CHP 1W 4390 -0.08828163
CHP 1W 4391 -0.08828163
CHP 1W 4392 -0.08828163
CHP 1W 4393 -0.08828163
CHP 1W 4394 -0.08828163
CHP 1W 4395 -0.08828163
CHP 1W 4396 -0.08828163
CHP 1W 4397 -0.08828163
CHP 1W 4398 -0.08828163
CHP 1W 4399 -0.08828163
CHP 1W 4400 -0.08828163
CHP 1W 4401 -0.11871117
CHP 1W 4402 -0.11871117
CHP 1W 4403 -0.11871117
CHP 1W 4404 -0.11871117
CHP 1W 4405 -0.16467516
CHP 1W 4406 -0.16467516
CHP 1W 4407 -0.16467516
CHP 1W 4408 -0.16467516
CHP 1W 4409 -0.16467516
CHP 1W 4410 -0.16467516
CHP 1W 4411 -0.11871117
CHP 1W 4412 -0.11871117
CHP 1W 4413 -0.11871117
CHP 1W 4414 -0.08828163
CHP 1W 4415 -0.08828163
CHP 1W 4416 -0.08828163
CHP 1W 4417 -0.08828163
CHP 1W 4418 -0.08828163
CHP 1W 4419 -0.08828163
CHP 1W 4420 -0.08828163
CHP 1W 4421 -0.08828163
CHP 1W 4422 -0.08828163
CHP 1W 4423 -0.08828163
CHP 1W 4424 -0.08828163
CHP 1W 4425 -0.11871117
CHP 1W 4426 -0.11871117
CHP 1W 4427 -0.11871117
CHP 1W 4428 -0.11871117
CHP 1W 4429 -0.16467516
CHP 1W 4430 -0.16467516
CHP 1W 4431 -0.16467516
CHP 1W 4432 -0.16467516
CHP 1W 4433 -0.16467516
CHP 1W 4434 -0.16467516
CHP 1W 4435 -0.11871117
CHP 1W 4436 -0.11871117
CHP 1W 4437 -0.11871117
CHP 1W 4438 -0.08828163
CHP 1W 4439 -0.08828163
CHP 1W 4440 -0.08828163
CHP 1W 4441 -0.08828163
CHP 1W 4442 -0.08828163
CHP 1W 4443 -0.08828163
CHP 1W 4444 -0.08828163
CHP 1W 4445 -0.08828163
CHP 1W 4446 -0.08828163
CHP 1W 4447 -0.08828163
CHP 1W 4448 -0.08828163
CHP 1W 4449 -0.11871117
CHP 1W 4450 -0.11871117
CHP 1W 4451 -0.11871117
CHP 1W 4452 -0.11871117
CHP 1W 4453 -0.16467516
CHP 1W 4454 -0.16467516
CHP 1W 4455 -0.16467516
CHP 1W 4456 -0.16467516
CHP 1W 4457 -0.16467516
CHP 1W 4458 -0.16467516
CHP 1W 4459 -0.11871117
CHP 1W 4460 -0.11871117
CHP 1W 4461 -0.11871117
CHP 1W 4462 -0.08828163
CHP 1W 4463 -0.08828163
CHP 1W 4464 -0.08828163
CHP 1W 4465 -0.08828163
CHP 1W 4466 -0.08828163
CHP 1W 4467 -0.08828163
CHP 1W 4468 -0.08828163
CHP 1W 4469 -0.08828163
CHP 1W 4470 -0.08828163
CHP 1W 4471 -0.08828163
CHP 1W 4472 -0.08828163
CHP 1W 4473 -0.11871117
CHP 1W 4474 -0.11871117
CHP 1W 4475 -0.11871117
CHP 1W 4476 -0.11871117
CHP 1W 4477 -0.16467516
CHP 1W 4478 -0.16467516
CHP 1W 4479 -0.16467516
CHP 1W 4480 -0.16467516
CHP 1W 4481 -0.16467516
CHP 1W 4482 -0.16467516
CHP 1W 4483 -0.11871117
CHP 1W 4484 -0.11871117
CHP 1W 4485 -0.11871117
CHP 1W 4486 -0.08828163
CHP 1W 4487 -0.08828163
CHP 1W 4488 -0.08828163
CHP 1W 4489 -0.08828163
CHP 1W 4490 -0.08828163
CHP 1W 4491 -0.08828163
CHP 1W 4492 -0.08828163
CHP 1W 4493 -0.08828163
CHP 1W 4494 -0.08828163
CHP 1W 4495 -0.08828163
CHP 1W 4496 -0.08828163
CHP 1W 4497 -0.08828163
CHP 1W 4498 -0.08828163
CHP 1W 4499 -0.08828163
CHP 1W 4500 -0.08828163
CHP 1W 4501 -0.08828163
CHP 1W 4502 -0.08828163
CHP 1W 4503 -0.08828163
CHP 1W 4504 -0.08828163
CHP 1W 4505 -0.08828163
CHP 1W 4506 -0.08828163
CHP 1W 4507 -0.08828163
CHP 1W 4508 -0.08828163
CHP 1W 4509 -0.08828163
CHP 1W 4510 -0.08828163
CHP 1W 4511 -0.08828163
CHP 1W 4512 -0.08828163
CHP 1W 4513 -0.08828163
CHP 1W 4514 -0.08828163
CHP 1W 4515 -0.08828163
CHP 1W 4516 -0.08828163
CHP 1W 4517 -0.08828163
CHP 1W 4518 -0.08828163
CHP 1W 4519 -0.08828163
CHP 1W 4520 -0.08828163
CHP 1W 4521 -0.08828163
CHP 1W 4522 -0.08828163
CHP 1W 4523 -0.08828163
CHP 1W 4524 -0.08828163
CHP 1W 4525 -0.08828163
CHP 1W 4526 -0.08828163
CHP 1W 4527 -0.08828163
CHP 1W 4528 -0.08828163
CHP 1W 4529 -0.08828163
CHP 1W 4530 -0.08828163
CHP 1W 4531 -0.08828163
CHP 1W 4532 -0.08828163
CHP 1W 4533 -0.08828163
CHP 1W 4534 -0.08828163
CHP 1W 4535 -0.08828163
CHP 1W 4536 -0.08828163
CHP 1W 4537 -0.08828163
CHP 1W 4538 -0.08828163
CHP 1W 4539 -0.08828163
CHP 1W 4540 -0.08828163
CHP 1W 4541 -0.08828163
CHP 1W 4542 -0.08828163
CHP 1W 4543 -0.08828163
CHP 1W 4544 -0.08828163
CHP 1W 4545 -0.11871117
CHP 1W 4546 -0.11871117
CHP 1W 4547 -0.11871117
CHP 1W 4548 -0.11871117
CHP 1W 4549 -0.16467516
CHP 1W 4550 -0.16467516
CHP 1W 4551 -0.16467516
CHP 1W 4552 -0.16467516
CHP 1W 4553 -0.16467516
CHP 1W 4554 -0.16467516
CHP 1W 4555 -0.11871117
CHP 1W 4556 -0.11871117
CHP 1W 4557 -0.11871117
CHP 1W 4558 -0.08828163
CHP 1W 4559 -0.08828163
CHP 1W 4560 -0.08828163
CHP 1W 4561 -0.08828163
CHP 1W 4562 -0.08828163
CHP 1W 4563 -0.08828163
CHP 1W 4564 -0.08828163
CHP 1W 4565 -0.08828163
CHP 1W 4566 -0.08828163
CHP 1W 4567 -0.08828163
CHP 1W 4568 -0.08828163
CHP 1W 4569 -0.11871117
CHP 1W 4570 -0.11871117
CHP 1W 4571 -0.11871117
CHP 1W 4572 -0.11871117
CHP 1W 4573 -0.16467516
CHP 1W 4574 -0.16467516
CHP 1W 4575 -0.16467516
CHP 1W 4576 -0.16467516
CHP 1W 4577 -0.16467516
CHP 1W 4578 -0.16467516
CHP 1W 4579 -0.11871117
CHP 1W 4580 -0.11871117
CHP 1W 4581 -0.11871117
CHP 1W 4582 -0.08828163
CHP 1W 4583 -0.08828163
CHP 1W 4584 -0.08828163
CHP 1W 4585 -0.08828163
CHP 1W 4586 -0.08828163
CHP 1W 4587 -0.08828163
CHP 1W 4588 -0.08828163
CHP 1W 4589 -0.08828163
CHP 1W 4590 -0.08828163
CHP 1W 4591 -0.08828163
CHP 1W 4592 -0.08828163
CHP 1W 4593 -0.11871117
CHP 1W 4594 -0.11871117
CHP 1W 4595 -0.11871117
CHP 1W 4596 -0.11871117
CHP 1W 4597 -0.16467516
CHP 1W 4598 -0.16467516
CHP 1W 4599 -0.16467516
CHP 1W 4600 -0.16467516
CHP 1W 4601 -0.16467516
CHP 1W 4602 -0.16467516
CHP 1W 4603 -0.11871117
CHP 1W 4604 -0.11871117
CHP 1W 4605 -0.11871117
CHP 1W 4606 -0.08828163
CHP 1W 4607 -0.08828163
CHP 1W 4608 -0.08828163
CHP 1W 4609 -0.08828163
CHP 1W 4610 -0.08828163
CHP 1W 4611 -0.08828163
CHP 1W 4612 -0.08828163
CHP 1W 4613 -0.08828163
CHP 1W 4614 -0.08828163
CHP 1W 4615 -0.08828163
CHP 1W 4616 -0.08828163
CHP 1W 4617 -0.11871117
CHP 1W 4618 -0.11871117
CHP 1W 4619 -0.11871117
CHP 1W 4620 -0.11871117
CHP 1W 4621 -0.16467516
CHP 1W 4622 -0.16467516
CHP 1W 4623 -0.16467516
CHP 1W 4624 -0.16467516
CHP 1W 4625 -0.16467516
CHP 1W 4626 -0.16467516
CHP 1W 4627 -0.11871117
CHP 1W 4628 -0.11871117
CHP 1W 4629 -0.11871117
CHP 1W 4630 -0.08828163
CHP 1W 4631 -0.08828163
CHP 1W 4632 -0.08828163
CHP 1W 4633 -0.08828163
CHP 1W 4634 -0.08828163
CHP 1W 4635 -0.08828163
CHP 1W 4636 -0.08828163
CHP 1W 4637 -0.08828163
CHP 1W 4638 -0.08828163
CHP 1W 4639 -0.08828163
CHP 1W 4640 -0.08828163
CHP 1W 4641 -0.11871117
CHP 1W 4642 -0.11871117
CHP 1W 4643 -0.11871117
CHP 1W 4644 -0.11871117
CHP 1W 4645 -0.16467516
CHP 1W 4646 -0.16467516
CHP 1W 4647 -0.16467516
CHP 1W 4648 -0.16467516
CHP 1W 4649 -0.16467516
CHP 1W 4650 -0.16467516
CHP 1W 4651 -0.11871117
CHP 1W 4652 -0.11871117
CHP 1W 4653 -0.11871117
CHP 1W 4654 -0.08828163
CHP 1W 4655 -0.08828163
CHP 1W 4656 -0.08828163
CHP 1W 4657 -0.08828163
CHP 1W 4658 -0.08828163
CHP 1W 4659 -0.08828163
CHP 1W 4660 -0.08828163
CHP 1W 4661 -0.08828163
CHP 1W 4662 -0.08828163
CHP 1W 4663 -0.08828163
CHP 1W 4664 -0.08828163
CHP 1W 4665 -0.08828163
CHP 1W 4666 -0.08828163
CHP 1W 4667 -0.08828163
CHP 1W 4668 -0.08828163
CHP 1W 4669 -0.08828163
CHP 1W 4670 -0.08828163
CHP 1W 4671 -0.08828163
CHP 1W 4672 -0.08828163
CHP 1W 4673 -0.08828163
CHP 1W 4674 -0.08828163
CHP 1W 4675 -0.08828163
CHP 1W 4676 -0.08828163
CHP 1W 4677 -0.08828163
CHP 1W 4678 -0.08828163
CHP 1W 4679 -0.08828163
CHP 1W 4680 -0.08828163
CHP 1W 4681 -0.08828163
CHP 1W 4682 -0.08828163
CHP 1W 4683 -0.08828163
CHP 1W 4684 -0.08828163
CHP 1W 4685 -0.08828163
CHP 1W 4686 -0.08828163
CHP 1W 4687 -0.08828163
CHP 1W 4688 -0.08828163
CHP 1W 4689 -0.08828163
CHP 1W 4690 -0.08828163
CHP 1W 4691 -0.08828163
CHP 1W 4692 -0.08828163
CHP 1W 4693 -0.08828163
CHP 1W 4694 -0.08828163
CHP 1W 4695 -0.08828163
CHP 1W 4696 -0.08828163
CHP 1W 4697 -0.08828163
CHP 1W 4698 -0.08828163
CHP 1W 4699 -0.08828163
CHP 1W 4700 -0.08828163
CHP 1W 4701 -0.08828163
CHP 1W 4702 -0.08828163
CHP 1W 4703 -0.08828163
CHP 1W 4704 -0.08828163
CHP 1W 4705 -0.08828163
CHP 1W 4706 -0.08828163
CHP 1W 4707 -0.08828163
CHP 1W 4708 -0.08828163
CHP 1W 4709 -0.08828163
CHP 1W 4710 -0.08828163
CHP 1W 4711 -0.08828163
CHP 1W 4712 -0.08828163
CHP 1W 4713 -0.11871117
CHP 1W 4714 -0.11871117
CHP 1W 4715 -0.11871117
CHP 1W 4716 -0.11871117
CHP 1W 4717 -0.16467516
CHP 1W 4718 -0.16467516
CHP 1W 4719 -0.16467516
CHP 1W 4720 -0.16467516
CHP 1W 4721 -0.16467516
CHP 1W 4722 -0.16467516
CHP 1W 4723 -0.11871117
CHP 1W 4724 -0.11871117
CHP 1W 4725 -0.11871117
CHP 1W 4726 -0.08828163
CHP 1W 4727 -0.08828163
CHP 1W 4728 -0.08828163
CHP 1W 4729 -0.08828163
CHP 1W 4730 -0.08828163
CHP 1W 4731 -0.08828163
CHP 1W 4732 -0.08828163
CHP 1W 4733 -0.08828163
CHP 1W 4734 -0.08828163
CHP 1W 4735 -0.08828163
CHP 1W 4736 -0.08828163
CHP 1W 4737 -0.11871117
CHP 1W 4738 -0.11871117
CHP 1W 4739 -0.11871117
CHP 1W 4740 -0.11871117
CHP 1W 4741 -0.16467516
CHP 1W 4742 -0.16467516
CHP 1W 4743 -0.16467516
CHP 1W 4744 -0.16467516
CHP 1W 4745 -0.16467516
CHP 1W 4746 -0.16467516
CHP 1W 4747 -0.11871117
CHP 1W 4748 -0.11871117
CHP 1W 4749 -0.11871117
CHP 1W 4750 -0.08828163
CHP 1W 4751 -0.08828163
CHP 1W 4752 -0.08828163
CHP 1W 4753 -0.08828163
CHP 1W 4754 -0.08828163
CHP 1W 4755 -0.08828163
CHP 1W 4756 -0.08828163
CHP 1W 4757 -0.08828163
CHP 1W 4758 -0.08828163
CHP 1W 4759 -0.08828163
CHP 1W 4760 -0.08828163
CHP 1W 4761 -0.11871117
CHP 1W 4762 -0.11871117
CHP 1W 4763 -0.11871117
CHP 1W 4764 -0.11871117
CHP 1W 4765 -0.16467516
CHP 1W 4766 -0.16467516
CHP 1W 4767 -0.16467516
CHP 1W 4768 -0.16467516
CHP 1W 4769 -0.16467516
CHP 1W 4770 -0.16467516
CHP 1W 4771 -0.11871117
CHP 1W 4772 -0.11871117
CHP 1W 4773 -0.11871117
CHP 1W 4774 -0.08828163
CHP 1W 4775 -0.08828163
CHP 1W 4776 -0.08828163
CHP 1W 4777 -0.08828163
CHP 1W 4778 -0.08828163
CHP 1W 4779 -0.08828163
CHP 1W 4780 -0.08828163
CHP 1W 4781 -0.08828163
CHP 1W 4782 -0.08828163
CHP 1W 4783 -0.08828163
CHP 1W 4784 -0.08828163
CHP 1W 4785 -0.11871117
CHP 1W 4786 -0.11871117
CHP 1W 4787 -0.11871117
CHP 1W 4788 -0.11871117
CHP 1W 4789 -0.16467516
CHP 1W 4790 -0.16467516
CHP 1W 4791 -0.16467516
CHP 1W 4792 -0.16467516
CHP 1W 4793 -0.16467516
CHP 1W 4794 -0.16467516
CHP 1W 4795 -0.11871117
CHP 1W 4796 -0.11871117
CHP 1W 4797 -0.11871117
CHP 1W 4798 -0.08828163
CHP 1W 4799 -0.08828163
CHP 1W 4800 -0.08828163
CHP 1W 4801 -0.08828163
CHP 1W 4802 -0.08828163
CHP 1W 4803 -0.08828163
CHP 1W 4804 -0.08828163
CHP 1W 4805 -0.08828163
CHP 1W 4806 -0.08828163
CHP 1W 4807 -0.08828163
CHP 1W 4808 -0.08828163
CHP 1W 4809 -0.11871117
CHP 1W 4810 -0.11871117
CHP 1W 4811 -0.11871117
CHP 1W 4812 -0.11871117
CHP 1W 4813 -0.16467516
CHP 1W 4814 -0.16467516
CHP 1W 4815 -0.16467516
CHP 1W 4816 -0.16467516
CHP 1W 4817 -0.16467516
CHP 1W 4818 -0.16467516
CHP 1W 4819 -0.11871117
CHP 1W 4820 -0.11871117
CHP 1W 4821 -0.11871117
CHP 1W 4822 -0.08828163
CHP 1W 4823 -0.08828163
CHP 1W 4824 -0.08828163
CHP 1W 4825 -0.08828163
CHP 1W 4826 -0.08828163
CHP 1W 4827 -0.08828163
CHP 1W 4828 -0.08828163
CHP 1W 4829 -0.08828163
CHP 1W 4830 -0.08828163
CHP 1W 4831 -0.08828163
CHP 1W 4832 -0.08828163
CHP 1W 4833 -0.08828163
CHP 1W 4834 -0.08828163
CHP 1W 4835 -0.08828163
CHP 1W 4836 -0.08828163
CHP 1W 4837 -0.08828163
CHP 1W 4838 -0.08828163
CHP 1W 4839 -0.08828163
CHP 1W 4840 -0.08828163
CHP 1W 4841 -0.08828163
CHP 1W 4842 -0.08828163
CHP 1W 4843 -0.08828163
CHP 1W 4844 -0.08828163
